id,timestamp,full_sq,life_sq,kitch_sq,num_room,floor,max_floor,state,material,build_year,full_all,sub_area,salary,fixed_basket,rent_price_1room_eco,rent_price_2room_eco,rent_price_3room_eco,average_life_exp,price_doc
24836,2014-11-17,50.0,30.0,8.0,2.0,10.0,17.0,3.0,1.0,1985.0,85721,Brateevo,61208.0,16648.7,34.3,43.23,53.21,76.7,8200000
24829,2014-11-17,76.0,45.0,10.0,3.0,8.0,17.0,2.0,1.0,1986.0,85721,Brateevo,61208.0,16648.7,34.3,43.23,53.21,76.7,10600000
24817,2014-11-17,34.0,20.0,5.0,1.0,7.0,9.0,2.0,2.0,1970.0,12327,Gol'janovo,61208.0,16648.7,34.3,43.23,53.21,76.7,1000000
24821,2014-11-17,39.0,19.0,8.0,1.0,12.0,12.0,3.0,1.0,1997.0,1318695,Vyhino-Zhulebino,61208.0,16648.7,34.3,43.23,53.21,76.7,6100000
24820,2014-11-17,45.0,29.0,5.0,2.0,4.0,5.0,2.0,1.0,1980.0,7122,Poselenie Rjazanovskoe,61208.0,16648.7,34.3,43.23,53.21,76.7,4000000
24839,2014-11-17,42.0,25.0,5.0,2.0,3.0,5.0,3.0,2.0,1962.0,89467,Fili Davydkovo,61208.0,16648.7,34.3,43.23,53.21,76.7,8500000
24824,2014-11-17,37.0,22.0,6.0,2.0,1.0,12.0,2.0,1.0,1965.0,166803,Shhukino,61208.0,16648.7,34.3,43.23,53.21,76.7,7300000
24831,2014-11-17,43.0,18.0,8.0,1.0,4.0,17.0,3.0,1.0,2013.0,7341,Poselenie Moskovskij,61208.0,16648.7,34.3,43.23,53.21,76.7,2200000
24828,2014-11-17,76.0,45.0,10.0,3.0,8.0,17.0,,1.0,2001.0,113897,Troparevo-Nikulino,61208.0,16648.7,34.3,43.23,53.21,76.7,17300000
24818,2014-11-17,29.0,11.0,5.0,1.0,9.0,9.0,2.0,1.0,1978.0,178264,Jasenevo,61208.0,16648.7,34.3,43.23,53.21,76.7,5425000
24843,2014-11-17,39.0,20.0,10.0,1.0,22.0,22.0,2.0,1.0,1997.0,68630,Lianozovo,61208.0,16648.7,34.3,43.23,53.21,76.7,6400000
24832,2014-11-17,79.0,79.0,0.0,2.0,8.0,22.0,,1.0,2015.0,17790,Poselenie Vnukovskoe,61208.0,16648.7,34.3,43.23,53.21,76.7,8266537
24823,2014-11-17,76.0,43.0,8.0,3.0,10.0,12.0,1.0,1.0,2014.0,6161,Poselenie Rogovskoe,61208.0,16648.7,34.3,43.23,53.21,76.7,13400000
24802,2014-11-17,51.0,31.0,8.0,2.0,15.0,17.0,2.0,1.0,1997.0,37502,Sviblovo,61208.0,16648.7,34.3,43.23,53.21,76.7,9700000
24800,2014-11-17,76.0,44.0,10.0,3.0,19.0,22.0,3.0,4.0,1986.0,178264,Jasenevo,61208.0,16648.7,34.3,43.23,53.21,76.7,2000000
24830,2014-11-17,64.0,39.0,8.0,3.0,1.0,17.0,3.0,1.0,2011.0,7341,Poselenie Moskovskij,61208.0,16648.7,34.3,43.23,53.21,76.7,4328200
24814,2014-11-17,51.0,34.0,6.0,3.0,7.0,9.0,2.0,1.0,1978.0,178264,Jasenevo,61208.0,16648.7,34.3,43.23,53.21,76.7,2000000
24812,2014-11-17,84.0,52.0,12.0,3.0,10.0,12.0,2.0,1.0,1997.0,165727,Mar'ino,61208.0,16648.7,34.3,43.23,53.21,76.7,12100000
24804,2014-11-17,69.0,44.0,6.0,3.0,2.0,3.0,2.0,2.0,1957.0,1285626,Vnukovo,61208.0,16648.7,34.3,43.23,53.21,76.7,2800000
24835,2014-11-17,38.0,23.0,6.0,2.0,12.0,12.0,2.0,5.0,1970.0,36154,Perovo,61208.0,16648.7,34.3,43.23,53.21,76.7,7100000
24822,2014-11-17,55.0,37.0,6.0,3.0,5.0,5.0,2.0,1.0,1960.0,153248,Kotlovka,61208.0,16648.7,34.3,43.23,53.21,76.7,9000000
24834,2014-11-17,56.0,42.0,5.0,3.0,3.0,5.0,2.0,2.0,1961.0,78507,Kuncevo,61208.0,16648.7,34.3,43.23,53.21,76.7,1100000
24801,2014-11-17,35.0,17.0,6.0,1.0,6.0,12.0,2.0,1.0,1976.0,86206,Bibirevo,61208.0,16648.7,34.3,43.23,53.21,76.7,5800000
24842,2014-11-17,67.0,40.0,10.0,2.0,6.0,16.0,1.0,1.0,2017.0,8384,Poselenie Novofedorovskoe,61208.0,16648.7,34.3,43.23,53.21,76.7,3556990
24810,2014-11-17,86.0,44.0,10.0,3.0,3.0,15.0,2.0,1.0,1980.0,116742,Tverskoe,61208.0,16648.7,34.3,43.23,53.21,76.7,15500000
24805,2014-11-17,109.0,54.0,11.0,3.0,9.0,14.0,2.0,1.0,2001.0,102618,Juzhnoe Butovo,61208.0,16648.7,34.3,43.23,53.21,76.7,13050000
24815,2014-11-17,37.0,18.0,7.0,1.0,1.0,17.0,3.0,1.0,2001.0,125111,Solncevo,61208.0,16648.7,34.3,43.23,53.21,76.7,1000000
24837,2014-11-17,56.0,56.0,1.0,2.0,6.0,22.0,1.0,1.0,2016.0,39873,Poselenie Shherbinka,61208.0,16648.7,34.3,43.23,53.21,76.7,4617686
24825,2014-11-17,38.0,22.0,7.0,2.0,3.0,9.0,2.0,1.0,1965.0,83369,Rjazanskij,61208.0,16648.7,34.3,43.23,53.21,76.7,6180000
17345,2014-04-14,37.0,19.0,9.0,1.0,5.0,16.0,3.0,1.0,1984.0,1318695,Vyhino-Zhulebino,61208.0,16041.58,32.96,40.95,49.32,76.7,6100000
17354,2014-04-14,76.0,45.0,10.0,3.0,5.0,17.0,4.0,1.0,1987.0,129207,Orehovo-Borisovo Juzhnoe,61208.0,16041.58,32.96,40.95,49.32,76.7,13200000
17342,2014-04-14,31.0,17.0,5.0,1.0,4.0,5.0,2.0,1.0,1963.0,103746,Metrogorodok,61208.0,16041.58,32.96,40.95,49.32,76.7,5515000
17343,2014-04-14,45.0,27.0,6.0,2.0,7.0,9.0,2.0,1.0,1976.0,48439,Zjablikovo,61208.0,16041.58,32.96,40.95,49.32,76.7,7200000
17327,2014-04-14,38.0,38.0,0.0,1.0,7.0,17.0,1.0,1.0,2012.0,125111,Solncevo,61208.0,16041.58,32.96,40.95,49.32,76.7,3893505
17388,2014-04-14,41.0,21.0,8.0,1.0,6.0,12.0,,1.0,1980.0,165727,Mar'ino,61208.0,16041.58,32.96,40.95,49.32,76.7,5700000
17384,2014-04-14,102.0,102.0,0.0,3.0,20.0,24.0,1.0,1.0,2014.0,61039,Ramenki,61208.0,16041.58,32.96,40.95,49.32,76.7,16497670
17337,2014-04-14,73.0,44.0,10.0,3.0,3.0,17.0,,1.0,1996.0,102618,Juzhnoe Butovo,61208.0,16041.58,32.96,40.95,49.32,76.7,7200000
17395,2014-04-14,78.0,47.0,7.0,3.0,2.0,14.0,2.0,1.0,1996.0,165727,Mar'ino,61208.0,16041.58,32.96,40.95,49.32,76.7,10000000
17374,2014-04-14,35.0,19.0,9.0,1.0,8.0,12.0,2.0,5.0,1968.0,60315,Severnoe Medvedkovo,61208.0,16041.58,32.96,40.95,49.32,76.7,5200000
17377,2014-04-14,65.0,65.0,10.0,2.0,11.0,17.0,1.0,1.0,2015.0,13890,Poselenie Sosenskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,6529012
17348,2014-04-14,47.0,28.0,6.0,2.0,3.0,9.0,,1.0,1974.0,86206,Bibirevo,61208.0,16041.58,32.96,40.95,49.32,76.7,7250000
17386,2014-04-14,42.0,42.0,1.0,1.0,10.0,24.0,,4.0,2015.0,17790,Poselenie Vnukovskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,5470436
17328,2014-04-14,30.0,18.0,6.0,1.0,5.0,5.0,3.0,1.0,1961.0,85083,Sokolinaja Gora,61208.0,16041.58,32.96,40.95,49.32,76.7,4300000
17387,2014-04-14,46.0,40.0,1.0,1.0,12.0,32.0,3.0,4.0,2006.0,64931,Vostochnoe Degunino,61208.0,16041.58,32.96,40.95,49.32,76.7,8000000
17330,2014-04-14,65.0,57.0,8.0,2.0,9.0,17.0,1.0,1.0,2014.0,13890,Poselenie Sosenskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,7025760
17344,2014-04-14,52.0,30.0,9.0,2.0,10.0,17.0,3.0,1.0,2006.0,102828,Kosino-Uhtomskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,7150000
17352,2014-04-14,40.0,39.0,1.0,1.0,8.0,17.0,1.0,1.0,2016.0,247469,Nekrasovka,61208.0,16041.58,32.96,40.95,49.32,76.7,4560000
17334,2014-04-14,38.0,19.0,8.0,1.0,1.0,17.0,2.0,1.0,1995.0,96959,Levoberezhnoe,61208.0,16041.58,32.96,40.95,49.32,76.7,5800000
17325,2014-04-14,47.0,30.0,6.0,2.0,9.0,12.0,2.0,1.0,1975.0,86206,Bibirevo,61208.0,16041.58,32.96,40.95,49.32,76.7,7700000
17370,2014-04-14,59.0,42.0,5.0,3.0,3.0,9.0,2.0,1.0,1973.0,145088,Birjulevo Zapadnoe,61208.0,16041.58,32.96,40.95,49.32,76.7,6900000
17340,2014-04-14,45.0,29.0,6.0,2.0,6.0,9.0,2.0,1.0,1968.0,1318695,Vyhino-Zhulebino,61208.0,16041.58,32.96,40.95,49.32,76.7,6100000
17360,2014-04-14,57.0,36.0,5.0,3.0,1.0,5.0,2.0,1.0,1966.0,1452550,Bogorodskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,1000000
17379,2014-04-14,37.0,19.0,7.0,1.0,10.0,14.0,3.0,1.0,1999.0,76670,Zjuzino,61208.0,16041.58,32.96,40.95,49.32,76.7,7350000
17378,2014-04-14,45.0,29.0,6.0,2.0,8.0,9.0,2.0,1.0,1968.0,118945,Vostochnoe Izmajlovo,61208.0,16041.58,32.96,40.95,49.32,76.7,7400000
17351,2014-04-14,60.0,39.0,7.0,3.0,7.0,15.0,3.0,2.0,1977.0,153248,Kotlovka,61208.0,16041.58,32.96,40.95,49.32,76.7,12400000
17346,2014-04-14,56.0,32.0,7.0,3.0,2.0,4.0,,2.0,1952.0,155572,Butyrskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,10500000
17359,2014-04-14,31.0,18.0,6.0,1.0,8.0,9.0,3.0,2.0,1965.0,57405,Preobrazhenskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,6450000
17391,2014-04-14,49.0,33.0,6.0,3.0,7.0,9.0,3.0,1.0,1974.0,129207,Orehovo-Borisovo Juzhnoe,61208.0,16041.58,32.96,40.95,49.32,76.7,7400000
17380,2014-04-14,43.0,21.0,8.0,1.0,13.0,14.0,2.0,1.0,1990.0,12327,Gol'janovo,61208.0,16041.58,32.96,40.95,49.32,76.7,990000
17362,2014-04-14,34.0,16.0,10.0,1.0,7.0,16.0,3.0,1.0,1990.0,102590,Danilovskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,7900000
17357,2014-04-14,70.0,60.0,1.0,3.0,13.0,17.0,1.0,1.0,2015.0,247469,Nekrasovka,61208.0,16041.58,32.96,40.95,49.32,76.7,7162480
17397,2014-04-14,41.0,18.0,10.0,1.0,4.0,12.0,2.0,1.0,1967.0,57405,Preobrazhenskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,2000000
17382,2014-04-14,45.0,28.0,5.0,2.0,5.0,5.0,2.0,1.0,1970.0,1362363,Akademicheskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,7000000
17361,2014-04-14,181.0,81.0,31.0,4.0,3.0,3.0,,6.0,2012.0,57107,Timirjazevskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,12000000
17381,2014-04-14,32.0,20.0,5.0,1.0,4.0,4.0,3.0,2.0,1965.0,31167,Kuz'minki,61208.0,16041.58,32.96,40.95,49.32,76.7,5200000
17332,2014-04-14,37.0,22.0,7.0,2.0,4.0,9.0,2.0,1.0,1965.0,219609,Kapotnja,61208.0,16041.58,32.96,40.95,49.32,76.7,4750000
17355,2014-04-14,43.0,43.0,0.0,1.0,18.0,24.0,1.0,1.0,2015.0,17790,Poselenie Vnukovskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,5491831
17336,2014-04-14,30.0,18.0,5.0,1.0,1.0,5.0,2.0,2.0,1963.0,100846,Dmitrovskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,5050000
17350,2014-04-14,44.0,26.0,4.0,2.0,8.0,8.0,2.0,2.0,1964.0,57405,Preobrazhenskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,8000000
17358,2014-04-14,35.0,20.0,9.0,1.0,12.0,12.0,2.0,5.0,1970.0,36154,Perovo,61208.0,16041.58,32.96,40.95,49.32,76.7,5250000
17349,2014-04-14,61.0,51.0,10.0,2.0,11.0,17.0,,1.0,2014.0,125111,Solncevo,61208.0,16041.58,32.96,40.95,49.32,76.7,5645948
17333,2014-04-14,40.0,40.0,10.0,1.0,16.0,17.0,1.0,1.0,2002.0,125111,Solncevo,61208.0,16041.58,32.96,40.95,49.32,76.7,3971080
17368,2014-04-14,38.0,23.0,6.0,2.0,9.0,12.0,2.0,5.0,1970.0,1100773,Ajeroport,61208.0,16041.58,32.96,40.95,49.32,76.7,7800000
17341,2014-04-14,37.0,19.0,9.0,1.0,3.0,16.0,2.0,5.0,1985.0,118945,Vostochnoe Izmajlovo,61208.0,16041.58,32.96,40.95,49.32,76.7,5750000
17365,2014-04-14,37.0,36.0,1.0,1.0,7.0,12.0,1.0,4.0,2015.0,2942,Poselenie Filimonkovskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,2562205
17339,2014-04-14,50.0,28.0,8.0,2.0,5.0,5.0,2.0,2.0,1951.0,166803,Shhukino,61208.0,16041.58,32.96,40.95,49.32,76.7,1000000
17356,2014-04-14,44.0,31.0,5.0,2.0,5.0,5.0,2.0,2.0,1960.0,19940,Nizhegorodskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,3000000
17369,2014-04-14,57.0,37.0,6.0,3.0,8.0,9.0,3.0,1.0,1974.0,86206,Bibirevo,61208.0,16041.58,32.96,40.95,49.32,76.7,8600000
17376,2014-04-14,90.0,62.0,10.0,4.0,2.0,17.0,3.0,1.0,1994.0,78616,Severnoe Butovo,61208.0,16041.58,32.96,40.95,49.32,76.7,12900000
17372,2014-04-14,60.0,60.0,1.0,2.0,5.0,14.0,1.0,1.0,2014.0,247469,Nekrasovka,61208.0,16041.58,32.96,40.95,49.32,76.7,6272000
17326,2014-04-14,38.0,20.0,8.0,1.0,2.0,14.0,3.0,1.0,2001.0,83369,Rjazanskij,61208.0,16041.58,32.96,40.95,49.32,76.7,5800000
12119,2013-11-14,79.0,77.0,1.0,3.0,9.0,17.0,1.0,1.0,2013.0,247469,Nekrasovka,55485.2,15367.58,34.55,42.02,49.29,76.37,7257928
12174,2013-11-14,37.0,37.0,1.0,1.0,1.0,1.0,1.0,1.0,2013.0,156377,Strogino,55485.2,15367.58,34.55,42.02,49.29,76.37,7016800
12155,2013-11-14,82.0,55.0,11.0,3.0,2.0,6.0,,2.0,1929.0,75377,Hamovniki,55485.2,15367.58,34.55,42.02,49.29,76.37,16900000
12178,2013-11-14,132.0,70.0,18.0,3.0,7.0,25.0,1.0,1.0,2008.0,7341,Poselenie Moskovskij,55485.2,15367.58,34.55,42.02,49.29,76.37,5300000
12135,2013-11-14,44.0,29.0,5.0,2.0,2.0,5.0,3.0,2.0,1962.0,89971,Ljublino,55485.2,15367.58,34.55,42.02,49.29,76.37,5850000
12136,2013-11-14,56.0,29.0,11.0,2.0,2.0,10.0,2.0,1.0,2003.0,85219,Matushkino,55485.2,15367.58,34.55,42.02,49.29,76.37,2000000
12175,2013-11-14,57.0,30.0,11.0,2.0,2.0,7.0,2.0,1.0,1996.0,102618,Juzhnoe Butovo,55485.2,15367.58,34.55,42.02,49.29,76.37,7600000
12139,2013-11-14,35.0,14.0,10.0,1.0,9.0,12.0,2.0,1.0,1996.0,94561,Novokosino,55485.2,15367.58,34.55,42.02,49.29,76.37,5500000
12137,2013-11-14,39.0,37.0,1.0,1.0,7.0,17.0,1.0,4.0,2013.0,116742,Tverskoe,55485.2,15367.58,34.55,42.02,49.29,76.37,4138020
12176,2013-11-14,59.0,34.0,10.0,2.0,9.0,16.0,4.0,1.0,1981.0,165727,Mar'ino,55485.2,15367.58,34.55,42.02,49.29,76.37,2000000
12156,2013-11-14,35.0,19.0,9.0,1.0,9.0,12.0,3.0,1.0,1968.0,53786,Severnoe Tushino,55485.2,15367.58,34.55,42.02,49.29,76.37,6220000
12146,2013-11-14,42.0,27.0,5.0,2.0,1.0,5.0,2.0,1.0,1966.0,145576,Caricyno,55485.2,15367.58,34.55,42.02,49.29,76.37,5700000
12134,2013-11-14,38.0,19.0,8.0,1.0,7.0,17.0,3.0,1.0,1997.0,91100,Donskoe,55485.2,15367.58,34.55,42.02,49.29,76.37,8900000
12120,2013-11-14,47.0,27.0,6.0,2.0,5.0,9.0,3.0,1.0,1972.0,32071,Staroe Krjukovo,55485.2,15367.58,34.55,42.02,49.29,76.37,5400000
12144,2013-11-14,62.0,62.0,8.0,3.0,6.0,12.0,2.0,1.0,1978.0,76284,Nagatinskij Zaton,55485.2,15367.58,34.55,42.02,49.29,76.37,11150000
12122,2013-11-14,52.0,29.0,7.0,2.0,16.0,22.0,3.0,5.0,1978.0,38075,Silino,55485.2,15367.58,34.55,42.02,49.29,76.37,6700000
12153,2013-11-14,38.0,38.0,8.0,1.0,8.0,17.0,3.0,1.0,1989.0,112804,Filevskij Park,55485.2,15367.58,34.55,42.02,49.29,76.37,9100000
12154,2013-11-14,53.0,30.0,8.0,2.0,4.0,12.0,2.0,1.0,1979.0,64931,Vostochnoe Degunino,55485.2,15367.58,34.55,42.02,49.29,76.37,2000000
12167,2013-11-14,42.0,26.0,5.0,2.0,1.0,5.0,3.0,2.0,1965.0,19940,Nizhegorodskoe,55485.2,15367.58,34.55,42.02,49.29,76.37,6200000
12142,2013-11-14,36.0,18.0,9.0,1.0,8.0,8.0,3.0,5.0,1986.0,102726,Jakimanka,55485.2,15367.58,34.55,42.02,49.29,76.37,1000000
12116,2013-11-14,30.0,18.0,5.0,1.0,5.0,5.0,3.0,2.0,1963.0,3521,Savelovskoe,55485.2,15367.58,34.55,42.02,49.29,76.37,6800000
12140,2013-11-14,27.0,15.0,5.0,1.0,2.0,5.0,2.0,1.0,1965.0,36154,Perovo,55485.2,15367.58,34.55,42.02,49.29,76.37,2000000
12141,2013-11-14,44.0,14.0,12.0,1.0,13.0,17.0,3.0,1.0,2003.0,43795,Pechatniki,55485.2,15367.58,34.55,42.02,49.29,76.37,7500000
12162,2013-11-14,32.0,18.0,6.0,1.0,4.0,9.0,2.0,1.0,1970.0,145576,Caricyno,55485.2,15367.58,34.55,42.02,49.29,76.37,5000000
12157,2013-11-14,39.0,18.0,9.0,1.0,16.0,17.0,1.0,1.0,2012.0,13890,Poselenie Sosenskoe,55485.2,15367.58,34.55,42.02,49.29,76.37,4227500
12158,2013-11-14,42.0,28.0,5.0,2.0,1.0,9.0,3.0,2.0,1966.0,65972,Ostankinskoe,55485.2,15367.58,34.55,42.02,49.29,76.37,7950000
12138,2013-11-14,58.0,32.0,10.0,2.0,16.0,17.0,2.0,1.0,1989.0,32071,Staroe Krjukovo,55485.2,15367.58,34.55,42.02,49.29,76.37,9600000
12132,2013-11-14,37.0,35.0,1.0,1.0,9.0,12.0,1.0,4.0,2013.0,2942,Poselenie Filimonkovskoe,55485.2,15367.58,34.55,42.02,49.29,76.37,2555661
12131,2013-11-14,41.0,16.0,10.0,1.0,10.0,17.0,,6.0,2009.0,13890,Poselenie Sosenskoe,55485.2,15367.58,34.55,42.02,49.29,76.37,6000000
12147,2013-11-14,45.0,24.0,9.0,1.0,3.0,5.0,2.0,2.0,1959.0,89971,Ljublino,55485.2,15367.58,34.55,42.02,49.29,76.37,1000000
12179,2013-11-14,44.0,43.0,1.0,1.0,14.0,24.0,1.0,4.0,2016.0,61039,Ramenki,55485.2,15367.58,34.55,42.02,49.29,76.37,7420050
12149,2013-11-14,83.0,49.0,9.0,3.0,22.0,23.0,,4.0,2008.0,27992,Juzhnoe Medvedkovo,55485.2,15367.58,34.55,42.02,49.29,76.37,7361625
12118,2013-11-14,61.0,60.0,1.0,2.0,13.0,17.0,1.0,1.0,2014.0,247469,Nekrasovka,55485.2,15367.58,34.55,42.02,49.29,76.37,6304515
12150,2013-11-14,65.0,65.0,1.0,3.0,3.0,15.0,1.0,6.0,2015.0,2942,Poselenie Filimonkovskoe,55485.2,15367.58,34.55,42.02,49.29,76.37,3841298
12143,2013-11-14,41.0,23.0,8.0,1.0,3.0,14.0,3.0,1.0,1994.0,221709,Krjukovo,55485.2,15367.58,34.55,42.02,49.29,76.37,4500000
12128,2013-11-14,30.0,18.0,5.0,1.0,7.0,9.0,3.0,2.0,1967.0,21040,Dorogomilovo,55485.2,15367.58,34.55,42.02,49.29,76.37,8000000
12161,2013-11-14,50.0,29.0,8.0,2.0,1.0,14.0,,1.0,1991.0,78616,Severnoe Butovo,55485.2,15367.58,34.55,42.02,49.29,76.37,7900000
12123,2013-11-14,47.0,27.0,7.0,2.0,6.0,12.0,3.0,6.0,2009.0,221709,Krjukovo,55485.2,15367.58,34.55,42.02,49.29,76.37,6000000
12165,2013-11-14,31.0,17.0,5.0,1.0,3.0,5.0,3.0,1.0,1967.0,1452550,Bogorodskoe,55485.2,15367.58,34.55,42.02,49.29,76.37,4800000
12124,2013-11-14,29.0,18.0,5.0,1.0,1.0,5.0,2.0,2.0,1963.0,101708,Juzhnoportovoe,55485.2,15367.58,34.55,42.02,49.29,76.37,1000000
19525,2014-06-09,75.0,44.0,10.0,3.0,15.0,16.0,2.0,1.0,1980.0,178264,Jasenevo,61208.0,16295.0,33.06,41.18,48.7,76.7,10800000
19517,2014-06-09,51.0,16.0,11.0,1.0,3.0,7.0,1.0,2.0,1910.0,153248,Kotlovka,61208.0,16295.0,33.06,41.18,48.7,76.7,8176000
19519,2014-06-09,67.0,42.0,7.0,3.0,3.0,16.0,2.0,5.0,1976.0,123000,Kon'kovo,61208.0,16295.0,33.06,41.18,48.7,76.7,12650000
19515,2014-06-09,30.0,15.0,7.0,1.0,1.0,9.0,3.0,1.0,1975.0,77878,Orehovo-Borisovo Severnoe,61208.0,16295.0,33.06,41.18,48.7,76.7,5400000
19496,2014-06-09,73.0,72.0,1.0,2.0,12.0,12.0,1.0,1.0,2014.0,13890,Poselenie Sosenskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,6719680
19497,2014-06-09,75.0,75.0,1.0,3.0,13.0,17.0,1.0,1.0,2013.0,247469,Nekrasovka,61208.0,16295.0,33.06,41.18,48.7,76.7,7702800
19488,2014-06-09,54.0,32.0,8.0,2.0,10.0,14.0,2.0,1.0,1994.0,221709,Krjukovo,61208.0,16295.0,33.06,41.18,48.7,76.7,5800000
19489,2014-06-09,34.0,20.0,5.0,1.0,4.0,5.0,,1.0,1973.0,2693,Poselenie Mosrentgen,61208.0,16295.0,33.06,41.18,48.7,76.7,4500000
19502,2014-06-09,38.0,19.0,9.0,1.0,10.0,16.0,,1.0,1978.0,178264,Jasenevo,61208.0,16295.0,33.06,41.18,48.7,76.7,6300000
19527,2014-06-09,79.0,51.0,10.0,3.0,7.0,17.0,2.0,1.0,2012.0,17790,Poselenie Vnukovskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,3654400
19524,2014-06-09,70.0,70.0,1.0,2.0,8.0,8.0,1.0,2.0,2015.0,17790,Poselenie Vnukovskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,8853717
19520,2014-06-09,39.0,20.0,8.0,1.0,6.0,14.0,2.0,1.0,1992.0,77878,Orehovo-Borisovo Severnoe,61208.0,16295.0,33.06,41.18,48.7,76.7,6200000
19518,2014-06-09,58.0,58.0,1.0,2.0,1.0,1.0,1.0,4.0,2013.0,156377,Strogino,61208.0,16295.0,33.06,41.18,48.7,76.7,10519950
19503,2014-06-09,51.0,29.0,7.0,2.0,5.0,12.0,2.0,1.0,1986.0,36154,Perovo,61208.0,16295.0,33.06,41.18,48.7,76.7,9050000
19504,2014-06-09,63.0,53.0,10.0,2.0,5.0,17.0,,1.0,2015.0,17790,Poselenie Vnukovskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,7229841
19499,2014-06-09,44.0,28.0,5.0,2.0,3.0,5.0,3.0,1.0,1967.0,157010,Ivanovskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,3600000
19526,2014-06-09,25.0,24.0,1.0,1.0,1.0,3.0,1.0,6.0,2015.0,2942,Poselenie Filimonkovskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,1937328
19486,2014-06-09,58.0,42.0,5.0,3.0,2.0,9.0,2.0,1.0,1972.0,1362363,Akademicheskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,8800000
19493,2014-06-09,45.0,31.0,6.0,2.0,4.0,5.0,2.0,1.0,1968.0,111023,Ochakovo-Matveevskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,6200000
19494,2014-06-09,62.0,61.0,1.0,2.0,2.0,24.0,1.0,4.0,2015.0,17790,Poselenie Vnukovskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,7358241
19477,2014-06-09,32.0,21.0,5.0,1.0,7.0,9.0,,5.0,1966.0,1452550,Bogorodskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,5650000
19513,2014-06-09,78.0,44.0,10.0,3.0,22.0,22.0,2.0,1.0,1985.0,123280,Taganskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,14500000
19483,2014-06-09,45.0,26.0,6.0,2.0,6.0,12.0,3.0,1.0,1977.0,143661,Troickij okrug,61208.0,16295.0,33.06,41.18,48.7,76.7,5650000
19514,2014-06-09,41.0,20.0,8.0,1.0,5.0,14.0,2.0,1.0,1991.0,94561,Novokosino,61208.0,16295.0,33.06,41.18,48.7,76.7,6300000
19522,2014-06-09,66.0,66.0,1.0,1.0,8.0,16.0,1.0,1.0,2015.0,155427,Horoshevo-Mnevniki,61208.0,16295.0,33.06,41.18,48.7,76.7,13089341
19485,2014-06-09,34.0,21.0,6.0,1.0,7.0,9.0,3.0,1.0,1987.0,77878,Orehovo-Borisovo Severnoe,61208.0,16295.0,33.06,41.18,48.7,76.7,6400000
19528,2014-06-09,30.0,18.0,6.0,1.0,6.0,9.0,2.0,2.0,1962.0,85083,Sokolinaja Gora,61208.0,16295.0,33.06,41.18,48.7,76.7,6150000
19511,2014-06-09,84.0,38.0,11.0,2.0,12.0,16.0,3.0,1.0,1990.0,78507,Kuncevo,61208.0,16295.0,33.06,41.18,48.7,76.7,15500000
19501,2014-06-09,45.0,29.0,6.0,2.0,8.0,9.0,3.0,1.0,1968.0,57107,Timirjazevskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,8200000
19530,2014-06-09,57.0,38.0,6.0,3.0,1.0,9.0,4.0,1.0,1973.0,77878,Orehovo-Borisovo Severnoe,61208.0,16295.0,33.06,41.18,48.7,76.7,8600000
19507,2014-06-09,52.0,52.0,0.0,2.0,11.0,17.0,1.0,1.0,2015.0,17790,Poselenie Vnukovskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,6185375
19495,2014-06-09,44.0,29.0,5.0,2.0,3.0,5.0,2.0,2.0,1963.0,115352,Nagornoe,61208.0,16295.0,33.06,41.18,48.7,76.7,3000000
19482,2014-06-09,78.0,78.0,0.0,3.0,11.0,17.0,1.0,1.0,2015.0,17790,Poselenie Vnukovskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,8169810
10412,2013-09-11,77.0,75.0,11.0,3.0,1.0,6.0,1.0,4.0,2014.0,13890,Poselenie Sosenskoe,55485.2,15215.84,34.53,42.1,49.12,76.37,7251160
