id,full_sq,life_sq,kitch_sq,num_room,floor,max_floor,state,material,build_year,full_all,sub_area,salary,fixed_basket,rent_price_1room_eco,rent_price_2room_eco,rent_price_3room_eco,average_life_exp,price_doc
24823,76.0,43.0,8.0,3.0,10.0,12.0,1.0,1.0,2014.0,6161,Poselenie Rogovskoe,61208.0,16648.7,34.3,43.23,53.21,76.7,13400000
24802,51.0,31.0,8.0,2.0,15.0,17.0,2.0,1.0,1997.0,37502,Sviblovo,61208.0,16648.7,34.3,43.23,53.21,76.7,9700000
24800,76.0,44.0,10.0,3.0,19.0,22.0,3.0,4.0,1986.0,178264,Jasenevo,61208.0,16648.7,34.3,43.23,53.21,76.7,2000000
24830,64.0,39.0,8.0,3.0,1.0,17.0,3.0,1.0,2011.0,7341,Poselenie Moskovskij,61208.0,16648.7,34.3,43.23,53.21,76.7,4328200
24814,51.0,34.0,6.0,3.0,7.0,9.0,2.0,1.0,1978.0,178264,Jasenevo,61208.0,16648.7,34.3,43.23,53.21,76.7,2000000
24812,84.0,52.0,12.0,3.0,10.0,12.0,2.0,1.0,1997.0,165727,Mar'ino,61208.0,16648.7,34.3,43.23,53.21,76.7,12100000
24804,69.0,44.0,6.0,3.0,2.0,3.0,2.0,2.0,1957.0,1285626,Vnukovo,61208.0,16648.7,34.3,43.23,53.21,76.7,2800000
24835,38.0,23.0,6.0,2.0,12.0,12.0,2.0,5.0,1970.0,36154,Perovo,61208.0,16648.7,34.3,43.23,53.21,76.7,7100000
24822,55.0,37.0,6.0,3.0,5.0,5.0,2.0,1.0,1960.0,153248,Kotlovka,61208.0,16648.7,34.3,43.23,53.21,76.7,9000000
24834,56.0,42.0,5.0,3.0,3.0,5.0,2.0,2.0,1961.0,78507,Kuncevo,61208.0,16648.7,34.3,43.23,53.21,76.7,1100000
24801,35.0,17.0,6.0,1.0,6.0,12.0,2.0,1.0,1976.0,86206,Bibirevo,61208.0,16648.7,34.3,43.23,53.21,76.7,5800000
24842,67.0,40.0,10.0,2.0,6.0,16.0,1.0,1.0,2017.0,8384,Poselenie Novofedorovskoe,61208.0,16648.7,34.3,43.23,53.21,76.7,3556990
24810,86.0,44.0,10.0,3.0,3.0,15.0,2.0,1.0,1980.0,116742,Tverskoe,61208.0,16648.7,34.3,43.23,53.21,76.7,15500000
24805,109.0,54.0,11.0,3.0,9.0,14.0,2.0,1.0,2001.0,102618,Juzhnoe Butovo,61208.0,16648.7,34.3,43.23,53.21,76.7,13050000
24815,37.0,18.0,7.0,1.0,1.0,17.0,3.0,1.0,2001.0,125111,Solncevo,61208.0,16648.7,34.3,43.23,53.21,76.7,1000000
24837,56.0,56.0,1.0,2.0,6.0,22.0,1.0,1.0,2016.0,39873,Poselenie Shherbinka,61208.0,16648.7,34.3,43.23,53.21,76.7,4617686
24825,38.0,22.0,7.0,2.0,3.0,9.0,2.0,1.0,1965.0,83369,Rjazanskij,61208.0,16648.7,34.3,43.23,53.21,76.7,6180000
17345,37.0,19.0,9.0,1.0,5.0,16.0,3.0,1.0,1984.0,1318695,Vyhino-Zhulebino,61208.0,16041.58,32.96,40.95,49.32,76.7,6100000
17354,76.0,45.0,10.0,3.0,5.0,17.0,4.0,1.0,1987.0,129207,Orehovo-Borisovo Juzhnoe,61208.0,16041.58,32.96,40.95,49.32,76.7,13200000
17342,31.0,17.0,5.0,1.0,4.0,5.0,2.0,1.0,1963.0,103746,Metrogorodok,61208.0,16041.58,32.96,40.95,49.32,76.7,5515000
17343,45.0,27.0,6.0,2.0,7.0,9.0,2.0,1.0,1976.0,48439,Zjablikovo,61208.0,16041.58,32.96,40.95,49.32,76.7,7200000
17327,38.0,38.0,0.0,1.0,7.0,17.0,1.0,1.0,2012.0,125111,Solncevo,61208.0,16041.58,32.96,40.95,49.32,76.7,3893505
17388,41.0,21.0,8.0,1.0,6.0,12.0,3.0,1.0,1980.0,165727,Mar'ino,61208.0,16041.58,32.96,40.95,49.32,76.7,5700000
17384,102.0,102.0,0.0,3.0,20.0,24.0,1.0,1.0,2014.0,61039,Ramenki,61208.0,16041.58,32.96,40.95,49.32,76.7,16497670
17337,73.0,44.0,10.0,3.0,3.0,17.0,2.0,1.0,1996.0,102618,Juzhnoe Butovo,61208.0,16041.58,32.96,40.95,49.32,76.7,7200000
17395,78.0,47.0,7.0,3.0,2.0,14.0,2.0,1.0,1996.0,165727,Mar'ino,61208.0,16041.58,32.96,40.95,49.32,76.7,10000000
17374,35.0,19.0,9.0,1.0,8.0,12.0,2.0,5.0,1968.0,60315,Severnoe Medvedkovo,61208.0,16041.58,32.96,40.95,49.32,76.7,5200000
17377,65.0,65.0,10.0,2.0,11.0,17.0,1.0,1.0,2015.0,13890,Poselenie Sosenskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,6529012
17348,47.0,28.0,6.0,2.0,3.0,9.0,2.0,1.0,1974.0,86206,Bibirevo,61208.0,16041.58,32.96,40.95,49.32,76.7,7250000
17386,42.0,42.0,1.0,1.0,10.0,24.0,1.0,4.0,2015.0,17790,Poselenie Vnukovskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,5470436
17328,30.0,18.0,6.0,1.0,5.0,5.0,3.0,1.0,1961.0,85083,Sokolinaja Gora,61208.0,16041.58,32.96,40.95,49.32,76.7,4300000
17387,46.0,40.0,1.0,1.0,12.0,32.0,3.0,4.0,2006.0,64931,Vostochnoe Degunino,61208.0,16041.58,32.96,40.95,49.32,76.7,8000000
17330,65.0,57.0,8.0,2.0,9.0,17.0,1.0,1.0,2014.0,13890,Poselenie Sosenskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,7025760
17344,52.0,30.0,9.0,2.0,10.0,17.0,3.0,1.0,2006.0,102828,Kosino-Uhtomskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,7150000
17352,40.0,39.0,1.0,1.0,8.0,17.0,1.0,1.0,2016.0,247469,Nekrasovka,61208.0,16041.58,32.96,40.95,49.32,76.7,4560000
17334,38.0,19.0,8.0,1.0,1.0,17.0,2.0,1.0,1995.0,96959,Levoberezhnoe,61208.0,16041.58,32.96,40.95,49.32,76.7,5800000
17325,47.0,30.0,6.0,2.0,9.0,12.0,2.0,1.0,1975.0,86206,Bibirevo,61208.0,16041.58,32.96,40.95,49.32,76.7,7700000
17370,59.0,42.0,5.0,3.0,3.0,9.0,2.0,1.0,1973.0,145088,Birjulevo Zapadnoe,61208.0,16041.58,32.96,40.95,49.32,76.7,6900000
17340,45.0,29.0,6.0,2.0,6.0,9.0,2.0,1.0,1968.0,1318695,Vyhino-Zhulebino,61208.0,16041.58,32.96,40.95,49.32,76.7,6100000
17360,57.0,36.0,5.0,3.0,1.0,5.0,2.0,1.0,1966.0,1452550,Bogorodskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,1000000
17379,37.0,19.0,7.0,1.0,10.0,14.0,3.0,1.0,1999.0,76670,Zjuzino,61208.0,16041.58,32.96,40.95,49.32,76.7,7350000
17378,45.0,29.0,6.0,2.0,8.0,9.0,2.0,1.0,1968.0,118945,Vostochnoe Izmajlovo,61208.0,16041.58,32.96,40.95,49.32,76.7,7400000
17351,60.0,39.0,7.0,3.0,7.0,15.0,3.0,2.0,1977.0,153248,Kotlovka,61208.0,16041.58,32.96,40.95,49.32,76.7,12400000
17346,56.0,32.0,7.0,3.0,2.0,4.0,2.0,2.0,1952.0,155572,Butyrskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,10500000
17359,31.0,18.0,6.0,1.0,8.0,9.0,3.0,2.0,1965.0,57405,Preobrazhenskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,6450000
17391,49.0,33.0,6.0,3.0,7.0,9.0,3.0,1.0,1974.0,129207,Orehovo-Borisovo Juzhnoe,61208.0,16041.58,32.96,40.95,49.32,76.7,7400000
17380,43.0,21.0,8.0,1.0,13.0,14.0,2.0,1.0,1990.0,12327,Gol'janovo,61208.0,16041.58,32.96,40.95,49.32,76.7,990000
17362,34.0,16.0,10.0,1.0,7.0,16.0,3.0,1.0,1990.0,102590,Danilovskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,7900000
17357,70.0,60.0,1.0,3.0,13.0,17.0,1.0,1.0,2015.0,247469,Nekrasovka,61208.0,16041.58,32.96,40.95,49.32,76.7,7162480
17397,41.0,18.0,10.0,1.0,4.0,12.0,2.0,1.0,1967.0,57405,Preobrazhenskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,2000000
17382,45.0,28.0,5.0,2.0,5.0,5.0,2.0,1.0,1970.0,1362363,Akademicheskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,7000000
17361,181.0,81.0,31.0,4.0,3.0,3.0,2.0,6.0,2012.0,57107,Timirjazevskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,12000000
17381,32.0,20.0,5.0,1.0,4.0,4.0,3.0,2.0,1965.0,31167,Kuz'minki,61208.0,16041.58,32.96,40.95,49.32,76.7,5200000
17332,37.0,22.0,7.0,2.0,4.0,9.0,2.0,1.0,1965.0,219609,Kapotnja,61208.0,16041.58,32.96,40.95,49.32,76.7,4750000
17355,43.0,43.0,0.0,1.0,18.0,24.0,1.0,1.0,2015.0,17790,Poselenie Vnukovskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,5491831
17336,30.0,18.0,5.0,1.0,1.0,5.0,2.0,2.0,1963.0,100846,Dmitrovskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,5050000
17350,44.0,26.0,4.0,2.0,8.0,8.0,2.0,2.0,1964.0,57405,Preobrazhenskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,8000000
17358,35.0,20.0,9.0,1.0,12.0,12.0,2.0,5.0,1970.0,36154,Perovo,61208.0,16041.58,32.96,40.95,49.32,76.7,5250000
17349,61.0,51.0,10.0,2.0,11.0,17.0,1.0,1.0,2014.0,125111,Solncevo,61208.0,16041.58,32.96,40.95,49.32,76.7,5645948
17333,40.0,40.0,10.0,1.0,16.0,17.0,1.0,1.0,2002.0,125111,Solncevo,61208.0,16041.58,32.96,40.95,49.32,76.7,3971080
17368,38.0,23.0,6.0,2.0,9.0,12.0,2.0,5.0,1970.0,1100773,Ajeroport,61208.0,16041.58,32.96,40.95,49.32,76.7,7800000
17341,37.0,19.0,9.0,1.0,3.0,16.0,2.0,5.0,1985.0,118945,Vostochnoe Izmajlovo,61208.0,16041.58,32.96,40.95,49.32,76.7,5750000
17365,37.0,36.0,1.0,1.0,7.0,12.0,1.0,4.0,2015.0,2942,Poselenie Filimonkovskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,2562205
17339,50.0,28.0,8.0,2.0,5.0,5.0,2.0,2.0,1951.0,166803,Shhukino,61208.0,16041.58,32.96,40.95,49.32,76.7,1000000
17356,44.0,31.0,5.0,2.0,5.0,5.0,2.0,2.0,1960.0,19940,Nizhegorodskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,3000000
17369,57.0,37.0,6.0,3.0,8.0,9.0,3.0,1.0,1974.0,86206,Bibirevo,61208.0,16041.58,32.96,40.95,49.32,76.7,8600000
17376,90.0,62.0,10.0,4.0,2.0,17.0,3.0,1.0,1994.0,78616,Severnoe Butovo,61208.0,16041.58,32.96,40.95,49.32,76.7,12900000
17372,60.0,60.0,1.0,2.0,5.0,14.0,1.0,1.0,2014.0,247469,Nekrasovka,61208.0,16041.58,32.96,40.95,49.32,76.7,6272000
17326,38.0,20.0,8.0,1.0,2.0,14.0,3.0,1.0,2001.0,83369,Rjazanskij,61208.0,16041.58,32.96,40.95,49.32,76.7,5800000
12119,79.0,77.0,1.0,3.0,9.0,17.0,1.0,1.0,2013.0,247469,Nekrasovka,55485.2,15367.58,34.55,42.02,49.29,76.37,7257928
12174,37.0,37.0,1.0,1.0,1.0,1.0,1.0,1.0,2013.0,156377,Strogino,55485.2,15367.58,34.55,42.02,49.29,76.37,7016800
12155,82.0,55.0,11.0,3.0,2.0,6.0,2.0,2.0,1929.0,75377,Hamovniki,55485.2,15367.58,34.55,42.02,49.29,76.37,16900000
12178,132.0,70.0,18.0,3.0,7.0,25.0,1.0,1.0,2008.0,7341,Poselenie Moskovskij,55485.2,15367.58,34.55,42.02,49.29,76.37,5300000
12135,44.0,29.0,5.0,2.0,2.0,5.0,3.0,2.0,1962.0,89971,Ljublino,55485.2,15367.58,34.55,42.02,49.29,76.37,5850000
12136,56.0,29.0,11.0,2.0,2.0,10.0,2.0,1.0,2003.0,85219,Matushkino,55485.2,15367.58,34.55,42.02,49.29,76.37,2000000
12175,57.0,30.0,11.0,2.0,2.0,7.0,2.0,1.0,1996.0,102618,Juzhnoe Butovo,55485.2,15367.58,34.55,42.02,49.29,76.37,7600000
12139,35.0,14.0,10.0,1.0,9.0,12.0,2.0,1.0,1996.0,94561,Novokosino,55485.2,15367.58,34.55,42.02,49.29,76.37,5500000
12137,39.0,37.0,1.0,1.0,7.0,17.0,1.0,4.0,2013.0,116742,Tverskoe,55485.2,15367.58,34.55,42.02,49.29,76.37,4138020
12176,59.0,34.0,10.0,2.0,9.0,16.0,4.0,1.0,1981.0,165727,Mar'ino,55485.2,15367.58,34.55,42.02,49.29,76.37,2000000
12156,35.0,19.0,9.0,1.0,9.0,12.0,3.0,1.0,1968.0,53786,Severnoe Tushino,55485.2,15367.58,34.55,42.02,49.29,76.37,6220000
12146,42.0,27.0,5.0,2.0,1.0,5.0,2.0,1.0,1966.0,145576,Caricyno,55485.2,15367.58,34.55,42.02,49.29,76.37,5700000
12134,38.0,19.0,8.0,1.0,7.0,17.0,3.0,1.0,1997.0,91100,Donskoe,55485.2,15367.58,34.55,42.02,49.29,76.37,8900000
12120,47.0,27.0,6.0,2.0,5.0,9.0,3.0,1.0,1972.0,32071,Staroe Krjukovo,55485.2,15367.58,34.55,42.02,49.29,76.37,5400000
12144,62.0,62.0,8.0,3.0,6.0,12.0,2.0,1.0,1978.0,76284,Nagatinskij Zaton,55485.2,15367.58,34.55,42.02,49.29,76.37,11150000
12122,52.0,29.0,7.0,2.0,16.0,22.0,3.0,5.0,1978.0,38075,Silino,55485.2,15367.58,34.55,42.02,49.29,76.37,6700000
12153,38.0,38.0,8.0,1.0,8.0,17.0,3.0,1.0,1989.0,112804,Filevskij Park,55485.2,15367.58,34.55,42.02,49.29,76.37,9100000
12154,53.0,30.0,8.0,2.0,4.0,12.0,2.0,1.0,1979.0,64931,Vostochnoe Degunino,55485.2,15367.58,34.55,42.02,49.29,76.37,2000000
12167,42.0,26.0,5.0,2.0,1.0,5.0,3.0,2.0,1965.0,19940,Nizhegorodskoe,55485.2,15367.58,34.55,42.02,49.29,76.37,6200000
12142,36.0,18.0,9.0,1.0,8.0,8.0,3.0,5.0,1986.0,102726,Jakimanka,55485.2,15367.58,34.55,42.02,49.29,76.37,1000000
12116,30.0,18.0,5.0,1.0,5.0,5.0,3.0,2.0,1963.0,3521,Savelovskoe,55485.2,15367.58,34.55,42.02,49.29,76.37,6800000
12140,27.0,15.0,5.0,1.0,2.0,5.0,2.0,1.0,1965.0,36154,Perovo,55485.2,15367.58,34.55,42.02,49.29,76.37,2000000
12141,44.0,14.0,12.0,1.0,13.0,17.0,3.0,1.0,2003.0,43795,Pechatniki,55485.2,15367.58,34.55,42.02,49.29,76.37,7500000
12162,32.0,18.0,6.0,1.0,4.0,9.0,2.0,1.0,1970.0,145576,Caricyno,55485.2,15367.58,34.55,42.02,49.29,76.37,5000000
12157,39.0,18.0,9.0,1.0,16.0,17.0,1.0,1.0,2012.0,13890,Poselenie Sosenskoe,55485.2,15367.58,34.55,42.02,49.29,76.37,4227500
12158,42.0,28.0,5.0,2.0,1.0,9.0,3.0,2.0,1966.0,65972,Ostankinskoe,55485.2,15367.58,34.55,42.02,49.29,76.37,7950000
12138,58.0,32.0,10.0,2.0,16.0,17.0,2.0,1.0,1989.0,32071,Staroe Krjukovo,55485.2,15367.58,34.55,42.02,49.29,76.37,9600000
12132,37.0,35.0,1.0,1.0,9.0,12.0,1.0,4.0,2013.0,2942,Poselenie Filimonkovskoe,55485.2,15367.58,34.55,42.02,49.29,76.37,2555661
12131,41.0,16.0,10.0,1.0,10.0,17.0,1.0,6.0,2009.0,13890,Poselenie Sosenskoe,55485.2,15367.58,34.55,42.02,49.29,76.37,6000000
12147,45.0,24.0,9.0,1.0,3.0,5.0,2.0,2.0,1959.0,89971,Ljublino,55485.2,15367.58,34.55,42.02,49.29,76.37,1000000
12179,44.0,43.0,1.0,1.0,14.0,24.0,1.0,4.0,2016.0,61039,Ramenki,55485.2,15367.58,34.55,42.02,49.29,76.37,7420050
12149,83.0,49.0,9.0,3.0,22.0,23.0,3.0,4.0,2008.0,27992,Juzhnoe Medvedkovo,55485.2,15367.58,34.55,42.02,49.29,76.37,7361625
12118,61.0,60.0,1.0,2.0,13.0,17.0,1.0,1.0,2014.0,247469,Nekrasovka,55485.2,15367.58,34.55,42.02,49.29,76.37,6304515
12150,65.0,65.0,1.0,3.0,3.0,15.0,1.0,6.0,2015.0,2942,Poselenie Filimonkovskoe,55485.2,15367.58,34.55,42.02,49.29,76.37,3841298
12143,41.0,23.0,8.0,1.0,3.0,14.0,3.0,1.0,1994.0,221709,Krjukovo,55485.2,15367.58,34.55,42.02,49.29,76.37,4500000
12128,30.0,18.0,5.0,1.0,7.0,9.0,3.0,2.0,1967.0,21040,Dorogomilovo,55485.2,15367.58,34.55,42.02,49.29,76.37,8000000
12161,50.0,29.0,8.0,2.0,1.0,14.0,3.0,1.0,1991.0,78616,Severnoe Butovo,55485.2,15367.58,34.55,42.02,49.29,76.37,7900000
12123,47.0,27.0,7.0,2.0,6.0,12.0,3.0,6.0,2009.0,221709,Krjukovo,55485.2,15367.58,34.55,42.02,49.29,76.37,6000000
12165,31.0,17.0,5.0,1.0,3.0,5.0,3.0,1.0,1967.0,1452550,Bogorodskoe,55485.2,15367.58,34.55,42.02,49.29,76.37,4800000
12124,29.0,18.0,5.0,1.0,1.0,5.0,2.0,2.0,1963.0,101708,Juzhnoportovoe,55485.2,15367.58,34.55,42.02,49.29,76.37,1000000
19525,75.0,44.0,10.0,3.0,15.0,16.0,2.0,1.0,1980.0,178264,Jasenevo,61208.0,16295.0,33.06,41.18,48.7,76.7,10800000
19517,51.0,16.0,11.0,1.0,3.0,7.0,1.0,2.0,1910.0,153248,Kotlovka,61208.0,16295.0,33.06,41.18,48.7,76.7,8176000
19519,67.0,42.0,7.0,3.0,3.0,16.0,2.0,5.0,1976.0,123000,Kon'kovo,61208.0,16295.0,33.06,41.18,48.7,76.7,12650000
19515,30.0,15.0,7.0,1.0,1.0,9.0,3.0,1.0,1975.0,77878,Orehovo-Borisovo Severnoe,61208.0,16295.0,33.06,41.18,48.7,76.7,5400000
19496,73.0,72.0,1.0,2.0,12.0,12.0,1.0,1.0,2014.0,13890,Poselenie Sosenskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,6719680
19497,75.0,75.0,1.0,3.0,13.0,17.0,1.0,1.0,2013.0,247469,Nekrasovka,61208.0,16295.0,33.06,41.18,48.7,76.7,7702800
19488,54.0,32.0,8.0,2.0,10.0,14.0,2.0,1.0,1994.0,221709,Krjukovo,61208.0,16295.0,33.06,41.18,48.7,76.7,5800000
19489,34.0,20.0,5.0,1.0,4.0,5.0,2.0,1.0,1973.0,2693,Poselenie Mosrentgen,61208.0,16295.0,33.06,41.18,48.7,76.7,4500000
19502,38.0,19.0,9.0,1.0,10.0,16.0,2.0,1.0,1978.0,178264,Jasenevo,61208.0,16295.0,33.06,41.18,48.7,76.7,6300000
19527,79.0,51.0,10.0,3.0,7.0,17.0,2.0,1.0,2012.0,17790,Poselenie Vnukovskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,3654400
19524,70.0,70.0,1.0,2.0,8.0,8.0,1.0,2.0,2015.0,17790,Poselenie Vnukovskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,8853717
19520,39.0,20.0,8.0,1.0,6.0,14.0,2.0,1.0,1992.0,77878,Orehovo-Borisovo Severnoe,61208.0,16295.0,33.06,41.18,48.7,76.7,6200000
19518,58.0,58.0,1.0,2.0,1.0,1.0,1.0,4.0,2013.0,156377,Strogino,61208.0,16295.0,33.06,41.18,48.7,76.7,10519950
19503,51.0,29.0,7.0,2.0,5.0,12.0,2.0,1.0,1986.0,36154,Perovo,61208.0,16295.0,33.06,41.18,48.7,76.7,9050000
19504,63.0,53.0,10.0,2.0,5.0,17.0,1.0,1.0,2015.0,17790,Poselenie Vnukovskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,7229841
19499,44.0,28.0,5.0,2.0,3.0,5.0,3.0,1.0,1967.0,157010,Ivanovskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,3600000
19526,25.0,24.0,1.0,1.0,1.0,3.0,1.0,6.0,2015.0,2942,Poselenie Filimonkovskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,1937328
19486,58.0,42.0,5.0,3.0,2.0,9.0,2.0,1.0,1972.0,1362363,Akademicheskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,8800000
19493,45.0,31.0,6.0,2.0,4.0,5.0,2.0,1.0,1968.0,111023,Ochakovo-Matveevskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,6200000
19494,62.0,61.0,1.0,2.0,2.0,24.0,1.0,4.0,2015.0,17790,Poselenie Vnukovskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,7358241
19477,32.0,21.0,5.0,1.0,7.0,9.0,2.0,5.0,1966.0,1452550,Bogorodskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,5650000
19513,78.0,44.0,10.0,3.0,22.0,22.0,2.0,1.0,1985.0,123280,Taganskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,14500000
19483,45.0,26.0,6.0,2.0,6.0,12.0,3.0,1.0,1977.0,143661,Troickij okrug,61208.0,16295.0,33.06,41.18,48.7,76.7,5650000
19514,41.0,20.0,8.0,1.0,5.0,14.0,2.0,1.0,1991.0,94561,Novokosino,61208.0,16295.0,33.06,41.18,48.7,76.7,6300000
19522,66.0,66.0,1.0,1.0,8.0,16.0,1.0,1.0,2015.0,155427,Horoshevo-Mnevniki,61208.0,16295.0,33.06,41.18,48.7,76.7,13089341
19485,34.0,21.0,6.0,1.0,7.0,9.0,3.0,1.0,1987.0,77878,Orehovo-Borisovo Severnoe,61208.0,16295.0,33.06,41.18,48.7,76.7,6400000
19528,30.0,18.0,6.0,1.0,6.0,9.0,2.0,2.0,1962.0,85083,Sokolinaja Gora,61208.0,16295.0,33.06,41.18,48.7,76.7,6150000
19511,84.0,38.0,11.0,2.0,12.0,16.0,3.0,1.0,1990.0,78507,Kuncevo,61208.0,16295.0,33.06,41.18,48.7,76.7,15500000
19501,45.0,29.0,6.0,2.0,8.0,9.0,3.0,1.0,1968.0,57107,Timirjazevskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,8200000
19530,57.0,38.0,6.0,3.0,1.0,9.0,4.0,1.0,1973.0,77878,Orehovo-Borisovo Severnoe,61208.0,16295.0,33.06,41.18,48.7,76.7,8600000
19507,52.0,52.0,0.0,2.0,11.0,17.0,1.0,1.0,2015.0,17790,Poselenie Vnukovskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,6185375
19495,44.0,29.0,5.0,2.0,3.0,5.0,2.0,2.0,1963.0,115352,Nagornoe,61208.0,16295.0,33.06,41.18,48.7,76.7,3000000
19482,78.0,78.0,0.0,3.0,11.0,17.0,1.0,1.0,2015.0,17790,Poselenie Vnukovskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,8169810
10412,77.0,75.0,11.0,3.0,1.0,6.0,1.0,4.0,2014.0,13890,Poselenie Sosenskoe,55485.2,15215.84,34.53,42.1,49.12,76.37,7251160
10416,38.0,18.0,7.0,1.0,6.0,17.0,1.0,1.0,2013.0,247469,Nekrasovka,55485.2,15215.84,34.53,42.1,49.12,76.37,3958570
10419,29.0,15.0,5.0,1.0,5.0,12.0,3.0,1.0,1974.0,1716730,Birjulevo Vostochnoe,55485.2,15215.84,34.53,42.1,49.12,76.37,4900000
10411,53.0,38.0,6.0,3.0,2.0,16.0,2.0,1.0,1968.0,85219,Matushkino,55485.2,15215.84,34.53,42.1,49.12,76.37,5700000
10421,52.0,30.0,8.0,2.0,16.0,16.0,3.0,1.0,1978.0,68630,Lianozovo,55485.2,15215.84,34.53,42.1,49.12,76.37,8950000
10432,42.0,28.0,5.0,2.0,9.0,9.0,2.0,1.0,1970.0,37502,Sviblovo,55485.2,15215.84,34.53,42.1,49.12,76.37,2000000
10420,38.0,20.0,8.0,1.0,2.0,14.0,3.0,1.0,1990.0,221709,Krjukovo,55485.2,15215.84,34.53,42.1,49.12,76.37,4500000
10436,52.0,30.0,8.0,2.0,11.0,12.0,2.0,1.0,1976.0,61396,Otradnoe,55485.2,15215.84,34.53,42.1,49.12,76.37,1000000
10433,37.0,22.0,7.0,2.0,7.0,9.0,2.0,1.0,1966.0,1452550,Bogorodskoe,55485.2,15215.84,34.53,42.1,49.12,76.37,6200000
10428,72.0,43.0,8.0,3.0,11.0,14.0,4.0,1.0,1989.0,103746,Metrogorodok,55485.2,15215.84,34.53,42.1,49.12,76.37,14000000
10431,35.0,14.0,1.0,1.0,2.0,12.0,3.0,1.0,2001.0,102618,Juzhnoe Butovo,55485.2,15215.84,34.53,42.1,49.12,76.37,5350000
10430,61.0,56.0,7.0,2.0,4.0,14.0,1.0,4.0,2014.0,9553,Poselenie Voskresenskoe,55485.2,15215.84,34.53,42.1,49.12,76.37,5324115
10434,38.0,20.0,8.0,1.0,12.0,14.0,2.0,1.0,1984.0,100846,Dmitrovskoe,55485.2,15215.84,34.53,42.1,49.12,76.37,5000000
10429,77.0,44.0,10.0,3.0,11.0,22.0,3.0,1.0,1990.0,101708,Juzhnoportovoe,55485.2,15215.84,34.53,42.1,49.12,76.37,10100000
10418,46.0,28.0,5.0,2.0,1.0,9.0,2.0,1.0,1968.0,60315,Severnoe Medvedkovo,55485.2,15215.84,34.53,42.1,49.12,76.37,2000000
10427,77.0,45.0,10.0,3.0,4.0,14.0,3.0,1.0,2009.0,87713,Zapadnoe Degunino,55485.2,15215.84,34.53,42.1,49.12,76.37,12700000
10424,54.0,34.0,6.0,3.0,4.0,5.0,3.0,2.0,1959.0,1452550,Bogorodskoe,55485.2,15215.84,34.53,42.1,49.12,76.37,8250000
10439,35.0,20.0,6.0,1.0,7.0,9.0,3.0,1.0,1970.0,96959,Levoberezhnoe,55485.2,15215.84,34.53,42.1,49.12,76.37,5500000
10435,32.0,18.0,5.0,1.0,8.0,9.0,2.0,1.0,1972.0,43795,Pechatniki,55485.2,15215.84,34.53,42.1,49.12,76.37,5000000
10437,82.0,82.0,1.0,3.0,1.0,1.0,1.0,1.0,2013.0,156377,Strogino,55485.2,15215.84,34.53,42.1,49.12,76.37,14703000
10410,41.0,21.0,8.0,1.0,13.0,14.0,3.0,1.0,1988.0,132349,Novo-Peredelkino,55485.2,15215.84,34.53,42.1,49.12,76.37,5650000
10413,34.0,20.0,6.0,2.0,2.0,9.0,2.0,2.0,1971.0,72131,Novogireevo,55485.2,15215.84,34.53,42.1,49.12,76.37,5400000
10414,40.0,17.0,9.0,1.0,8.0,8.0,3.0,1.0,2009.0,102618,Juzhnoe Butovo,55485.2,15215.84,34.53,42.1,49.12,76.37,5500000
16998,36.0,19.0,7.0,1.0,10.0,17.0,3.0,1.0,1993.0,21155,Mitino,61208.0,16041.58,32.96,40.95,49.32,76.7,6650000
17009,47.0,27.0,6.0,2.0,7.0,9.0,2.0,1.0,1973.0,157010,Ivanovskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,6400000
17024,38.0,18.0,7.0,1.0,5.0,17.0,3.0,1.0,2003.0,89971,Ljublino,61208.0,16041.58,32.96,40.95,49.32,76.7,6200000
